9XS2,110.418
GLE,72.3545
TX96,65.1954
T87,63.6161
1OK9,84.1474
7T0,70.0553
TX39,66.4739
3T0,108.368
XA72,61.4826
10TE,20.3962
5TS9,129.069
3TX3,57.5818
25TE,44.5075
XA03,64.3701
FTW,51.2482
TE39,64.4221
74OK,78.9662
TE70,58.6343
TA93,114.583
TE84,28.5563
T40,76.8738
TX94,64.2745
TS08,130.948
TS74,62.0223
1F1,83.6461
XA47,26.3044
45TE,57.9566
TX89,122.607
68TE,131.707
TX33,60.7773
OK17,89.4091
3TX2,55.0711
47TE,131.661
3TX8,55.758
NGW,44.8815
83TX,132.058
LXY,129.977
1F0,83.0523
CPT,41.0464
ADM,92.9083
TA05,129.068
16X,54.3786
OK85,101.79
XA65,119.391
05TS,54.9458
1F4,110.231
11TX,119.07
TE58,58.0896
19TX,23.1363
3TX7,54.2423
4XS1,130.536
TS85,118.569
3TX4,53.1044
23TX,22.5501
GYI,121.04
F30,97.3948
T67,49.1832
73TA,18.0049
XA48,63.6747
XA68,58.1695
9XS9,135.941
2TX7,52.0938
TA17,136.147
TS94,70.3196
TKI,126.853
TE45,40.3513
TE68,122.572
22OK,80.7399
2TX8,55.6463
NFW,45.4002
9TX7,122.15
5TA9,131.341
OK28,116.788
OK62,77.6396
57XS,14.2979
97F,88.1303
6R4,11.861
OK23,75.5675
OK24,75.6533
HQZ,131.432
37K,68.1421
CRP,40.2288
7TS0,50.2495
07TS,12.5355
XS34,134.48
9XS4,125.872
1TE9,137.642
TS63,129.905
59TX,39.1152
9OK5,104.865
XS46,138.381
07TE,40.314
TX98,38.3962
PIL,68.7159
XA34,52.0018
TA55,8.59323
F31,125.686
SWI,129.43
0F9,123.814
T69,34.7502
TX12,128.098
TS73,42.9226
69TA,40.6488
TA02,48.339
1TE8,131.914
TA18,136.756
T26,142.105
76T,51.0733
7F7,26.5228
46TS,135.115
TX95,36.0633
T05,59.0177
4T2,45.5339
90TE,139.606
XA98,51.2283
11TS,141.353
PVJ,81.8224
TX05,5.06603
11R,144.087
58T,48.2474
0XA7,8.7098
34TA,137.641
7T3,24.3949
T76,47.4673
TS22,14.7967
CLL,145.33
XA16,53.3915
32TX,145.766
TE02,35.6871
2TE2,41.6337
CRS,143.325
TA35,146.225
09TA,49.2186
36OK,113.042
92TA,65.2813
66XS,138.451
3OK9,101.1
SNL,108.873
80TX,68.6913
01TE,142.353
0XS1,147.321
1XA8,144.169
97XS,139.568
ADH,128.098
F46,142.214
T91,7.01233
40TE,8.97508
02XS,1.05774
9TX2,144.157
BRO,68.2376
TA46,144.705
19TA,143.835
73TE,42.1002
AUS,0
TE52,35.7278
OK22,118.327
TX64,48.3271
XS68,149.159
XA42,145.703
50R,5.11513
OK00,104.395
TX92,5.96171
CFD,149.012
TA87,44.9767
10OK,87.526
3XA8,35.2511
50F,36.3284
9TE0,146.125
43TA,27.5245
41TS,142.593
ELA,150.115
TS96,150.046
23TA,142.267
2TE4,150.426
GTU,7.27029
OK80,134.258
6TX6,148.246
22XS,17.4629
43OK,108.764
5TE7,151.427
2XA5,6.26374
1XA2,27.228
61TX,151.566
23XS,17.2791
OK90,142.463
3OK0,136.465
ILE,13.3681
TS61,30.0425
20XS,148.036
1OL2,92.8091
16OK,92.0508
OK10,70.2326
TX15,38.3355
TX16,39.1388
SRE,131.079
3XS1,152.783
2TA4,153.255
0OK1,71.5645
OK96,102.603
CQB,122.125
LUD,46.2226
O47,128.788
2OK2,86.5071
F32,63.2711
6XS3,148.282
68F,152.51
TX51,151.503
O44,80.1748
99TE,146.973
20TA,147.423
5TS4,44.2385
1F7,150.747
XA99,44.0116
30TA,8.31366
61TE,41.6779
HLR,14.8949
72TA,155.006
2XS4,148.171
3O3,76.6824
TE62,34.7822
05TA,156.314
60TX,156.399
XS63,59.6735
0TS9,7.93334
48TX,149.9
XS64,59.3028
8TS6,153.116
0TX1,32.0727
28XS,153.134
OK55,93.5923
TS57,45.4026
78XS,157.287
RBO,35.9708
6OK9,116.531
CUH,128.017
6TA2,151.636
66OK,148.544
06R,158.367
77TA,39.7519
TX48,24.9814
SWO,107.067
DUA,150.663
PSX,159.028
52TA,153.247
TS98,155.537
88OK,107.108
69TS,15.3348
T33,155.601
WEA,37.927
53XS,60.3598
5XS9,157.94
SUD,136.77
8TA5,155.119
1OK7,70.6528
2TX5,20.8524
XS90,13.3278
XS18,160.73
0TX0,33.4507
7XS1,41.5597
6XS7,42.3217
87TX,24.5988
4XA2,23.4046
TIK,82.2812
8TE8,161.235
8TS7,31.1721
TX70,161.433
40XS,13.2157
TS03,28.8356
4TX5,159.178
0TA4,158.649
5OK4,76.0078
68TS,157.862
TE06,156.457
H97,128.945
40TA,161.859
XS35,162.491
0TE4,162.189
XS66,36.5709
1OK2,75.1848
TRL,159.562
05TE,15.638
TA23,162.261
65TS,47.603
1K4,75.9567
39OK,75.1019
OK02,75.0269
TA49,16.7158
67TE,18.0608
TE76,47.1543
6TS6,163.659
TX52,26.5535
XA33,160.636
OK49,116.905
OUN,77.174
HRL,58.812
07R,39.6112
TA08,160.23
85TE,17.8508
K00,162.351
31XS,160.729
GOP,23.1548
XS92,44.1706
7XS6,163.955
BEA,30.5367
27OK,121.383
92XS,55.2264
0OK9,141.775
8TA7,36.6189
0OK6,87.5305
77T,17.6484
33OK,86.3403
TX97,27.3811
68TX,35.5587
57TX,30.1914
XA07,46.1447
2TA6,165.242
12OK,81.8375
PNC,112.825
F99,154.375
08TX,40.6501
8XS3,18.5836
4OK5,64.7983
TX68,161.507
7F3,163.166
0OK0,84.3716
4XS2,44.8684
TE51,20.8132
74TE,31.1635
0OK5,88.2399
F22,99.5621
GRK,21.9869
18TX,164.524
GOK,87.2201
29OK,96.794
T48,165.235
OK48,114.72
51TE,36.4397
1K2,69.3282
ARM,168.99
3OK5,67.3731
40OK,149.749
TA19,39.1654
9OK7,149.168
47TX,49.7463
6TA7,41.199
HYI,21.9447
TS89,35.7808
91TE,22.7772
TX37,45.2144
NQI,43.1092
XA86,38.5428
3TE0,171.267
GDJ,37.4556
WLD,121.527
5TX2,167.239
30KS,119.045
99XS,40.1931
2TS8,26.783
2R9,29.9421
TX93,34.7269
2TS2,60.3985
36XS,55.2668
8TX0,171.99
TX47,167.524
93TS,173.043
60R,173.113
31TS,169.437
7TS2,24.9787
3F7,158.337
55K,119.688
67TX,41.1992
77KS,133.813
3TA7,46.6046
OL12,82.366
0F2,52.2415
6OK6,103.395
1OK8,82.6762
1XA0,27.2358
SEQ,28.1398
95F,157.755
OKC,77.1653
18KS,120.076
BKN,101.585
SN52,126.564
76OK,75.4911
0KS9,132.679
XS56,57.6337
09TE,38.0714
60KS,127.696
9TX4,27.7111
F00,171.895
0OK4,168.491
TS87,176.891
XBP,48.0276
41TA,38.4682
88OL,168.213
4KS7,124.576
08F,169.993
44OK,85.8312
3KS3,116.358
05OK,84.1653
F78,42.2545
5OK2,169.896
20KS,136.643
SN18,128.509
3TA2,178.659
SN10,115.514
07KS,134.026
SN19,123.745
4TA4,179.089
1XA7,179.216
2OK7,75.0979
3AU,125.256
SN20,127.362
XA04,39.9878
4OK4,75.536
XS07,179.775
K50,119.258
SN40,117.66
13KS,123.926
44KS,120.353
F81,169.426
EQA,142.214
1XA1,54.701
61OK,83.1088
PWA,79.1422
TA27,32.6499
0TX9,177.386
9K6,143.767
SN32,113.54
TX42,181.346
1K1,124.737
79TE,42.7181
OK97,65.6709
T14,178.809
85TX,32.9165
SN46,127.973
H92,165.854
27XA,48.5295
TX73,181.182
8OK1,74.1281
RYW,33.6082
1TX4,33.6124
06SN,116.234
4F1,168.206
BEC,119.171
TS44,183.164
8OL1,173.765
TA22,178.567
H76,165.783
CEA,117.182
0KS6,112.211
61XS,183.74
IAB,116.234
AAO,119.619
7TS3,35.2389
35KS,113.511
XS14,181.584
AQR,178.214
1OK0,172.54
E70,36.759
0OK8,90.4126
41TX,181.494
58TX,47.2613
EGT,108.412
3R9,36.1562
94R,185.23
1XA4,185.254
50TA,37.0641
GVT,182.424
SN58,155.514
0TX6,37.8195
TA51,47.8619
1OK3,67.548
5XS6,64.5902
HSD,80.5104
1TS1,186.377
42TX,182.963
SN16,119.258
TX09,38.9213
43K,137.793
72K,113.075
SN07,163.055
53OK,76.085
37TS,184.955
XS12,39.3252
0TX8,185.113
45KS,167.129
80KS,126.098
SN68,118.246
71K,113.046
TA97,189.294
T84,189.332
9TS3,189.377
OL19,182.404
4XS0,189.708
TX43,187.863
XA12,41.0507
TE34,51.41
EWK,121.808
3KS7,116.452
SN37,154.565
01KS,139.598
3OK8,178.299
3KS5,116.702
3TS1,41.3025
BAZ,42.0511
7TS9,190.451
46KS,116.114
70XS,41.6214
2TX2,46.9178
12TS,53.4164
OK16,91.5165
27XS,191.379
TE48,43.4217
K32,113.907
TX34,53.2552
ICT,112.002
51R,191.275
M66,127.698
2TS4,190.709
XS71,47.1361
76F,190.27
2TE6,46.7199
HRU,152.627
6TE0,66.6508
5T0,193.134
01K,101.354
70K,113.591
6XS5,66.6845
ALI,54.4231
37X,193.464
TS95,193.611
TX25,192.57
SN34,109.987
TA28,194.072
TS05,69.475
IKG,56.7482
9K0,167.103
TS47,56.661
6TS1,47.2581
RCE,81.1316
77TS,46.5366
77TX,195.255
12TX,46.6446
8KS8,143.925
03OK,184.905
NOG,54.9263
47TS,195.154
51KS,131.602
37KS,177.781
TA03,195.941
TA78,51.2421
T65,69.4815
9XS7,193.679
5TA8,195.119
1KS4,138.739
3XS8,196.783
3JC,154.329
2H5,197.02
TME,197.125
OWP,186.591
TA86,195.478
53KS,118.512
FRI,159.26
0XA8,48.7504
6OK2,77.4409
K63,168.674
OK74,191.86
SN64,111.257
12KS,115.227
7KS9,113.733
T17,198.443
3TS5,198.55
TE86,50.5499
91TA,196.917
TA63,49.9438
4XS8,49.8142
5TE3,49.7071
SN62,114.075
1TX6,52.6677
TA70,198.177
2K6,183.04
MWL,58.5849
3OK7,188.698
XA45,196.881
DUC,72.238
OL23,190.041
88R,50.3467
O66,96.9336
TS11,197.181
K78,134.421
2KS2,183.246
SN05,116.383
TE67,52.653
MHK,166.309
87TE,200.872
8T6,56.9687
WDG,93.3755
9TA1,52.6577
SN36,107.095
TX49,201.265
5TE2,52.475
BYY,201.521
49KS,166.968
SN65,109.489
16TX,57.9654
O53,98.7299
0XS6,53.2359
2OK4,193.926
47K,119.018
13K,184.602
56TE,202.498
TE95,53.6912
SN92,166.357
98OL,74.5416
61K,189.324
OK11,73.0477
F10,196.29
SN61,110.515
1TE4,55.2849
XA09,67.4238
X09,203.625
4XS9,54.8175
SN04,182.252
2F7,201.299
62XS,58.6312
SN33,145.431
46OK,92.4621
CYW,143.493
1TA7,202.794
8OK2,84.688
MNZ,57.78
94XS,204.785
XS05,56.4612
CHK,81.19
7F5,203.337
9X9,204.998
14TX,56.05
8TA3,56.2817
SN99,172.608
2K1,98.0192
BKS,67.8048
TE74,203.673
24TA,205.301
TA90,205.941
59TS,62.7169
O14,79.965
0TS7,64.7076
OK66,97.0891
TE12,58.7308
06TX,206.519
K38,152.217
8KS2,190.624
XS51,67.8645
F44,206.369
86TE,65.002
98OK,198.055
48TS,59.3632
2K8,106.086
LZZ,60.1153
O07,208.624
90TS,208.383
43KS,184.378
SN08,115.539
OK50,95.6324
TE01,208.794
SEP,64.3962
99F,87.5682
EBG,76.2275
F92,91.3692
3OK1,89.963
OK13,202.894
2F6,201.473
RVS,202.465
82XS,63.0594
21F,70.4426
MYZ,176.357
T54,210.858
OK51,93.9805
08XS,210.902
6OK0,91.8804
OKM,204.351
8TX8,71.3656
END,96.5961
RQO,88.2797
3TX5,63.7274
4TX3,209.075
1XS9,67.1904
NE92,176.13
1KS6,128.329
43TX,80.5345
BMQ,63.7775
69TE,63.9786
TA06,210.804
89TS,212.374
SN00,127.986
59TE,213.208
6OK7,208.884
34TS,64.358
6TE1,79.4696
BVO,203.661
SN13,112.043
EMP,197.003
BIE,173.626
28OK,90.5434
7TE2,76.1302
FBY,153.618
47OK,91.6043
MPR,121.164
49K,110.337
5TS8,67.2582
TE55,76.152
83KS,194.907
SN91,202.17
6KS8,201.031
RND,68.3913
8TA0,69.3745
XS03,68.0951
08KS,130.687
5TX1,70.3847
CEK,168.558
63XS,68.7867
2TA8,79.9485
NE57,189.107
69K,197.923
7TE9,70.8971
SLN,127.329
17TX,73.724
OL92,209.728
XS21,218.811
TS02,76.8542
NE40,172.458
86TA,70.0729
2XS1,70.3319
TS55,71.0018
OK58,212.237
PSN,219.285
TUL,212.971
OK01,212.564
TS07,220.671
8TS2,82.0674
NE53,186.721
NE79,185.363
2XS3,220.26
XS25,221.176
NE65,164.322
LNK,179.59
5XS5,220.163
OK93,214.073
15KS,206.85
05KS,211.534
TE10,83.3466
IWS,222.164
TE26,75.4075
OK04,217.304
NE45,188.506
MLC,218.325
0KS7,115.292
7K6,109.125
T51,222.71
NE88,176.292
49XS,74.9473
NE42,183.745
SWT,164.548
MFE,88.4013
4TA0,223.325
16NE,192.771
NE18,166.145
SN47,207.55
09OK,216.159
TE85,223.354
SN70,111.171
28TE,75.5269
58KS,129.8
SGR,223.988
SN09,132.362
7TA0,224.429
NE59,190.65
HUT,120.044
SN71,112.29
TA59,82.1632
9F0,78.4121
XS50,83.3573
68NE,189.085
1H6,219.095
15TX,79.8308
EYQ,225.783
51TX,224.583
DZB,76.7751
OK47,109.334
78NE,171.136
OK79,89.0766
XS88,223.51
TX41,77.2636
52K,207.568
SN53,216.573
TA33,226.499
TX40,225.504
45K,132.509
SN44,217.436
1TE7,79.1149
32TE,78.1101
24XA,79.0382
7XS3,226.87
3TA5,78.367
71TE,78.5664
1KS5,211.389
9OK3,220.201
CNK,138.536
86TX,79.1443
91TX,81.9143
NE35,145.692
84TX,79.248
66KS,219.442
6XS9,80.1023
93Y,168.96
2TX1,80.76
AHQ,193.286
33TA,228.824
OK94,222.287
NE43,186.646
5KS3,114.186
31KS,121.105
OK12,92.6878
0XA5,82.645
O38,223.888
0J9,158.836
OK25,225.04
39TA,228.269
14TA,81.6463
SN93,217.276
84OL,225.034
37NE,206.283
02KS,215.401
OK46,112.368
8K4,215.237
73XS,85.412
TA53,82.2013
NE20,209.972
2KL,82.3686
8K2,115.318
50K,210.735
RPB,142.562
HJH,147.093
UTS,231.703
7TE7,94.4291
XS91,231.489
44TE,83.3988
53NE,203.937
SLR,230.925
89TX,83.7311
NE64,203.754
24TX,87.0349
91KS,217.5
SCB,195.255
2TE0,232.937
CKA,111.668
2XS5,84.0341
80F,230.321
1T7,84.2848
XA02,84.1184
FET,200.017
ANY,115.374
62K,215.219
42XS,88.6917
F68,99.8144
4KS6,222.317
48T,84.9092
XA44,85.4699
80TS,233.606
1K7,225.149
8NE4,209.857
3TS9,233.303
0KS0,223.045
4O7,110.203
DWH,235.428
NE37,168.664
0G3,215.01
NE56,207.05
1T8,87.1432
OK07,98.8907
IDP,228.681
83TS,90.2958
XS89,87.8322
FMZ,153.423
XS48,235.285
97TS,236.873
26XS,88.0085
XS79,88.8592
17XS,90.4881
18NE,152.5
OLU,167.183
T94,89.2985
0C4,195.818
SAT,89.5174
OK15,232.36
SSF,90.076
50TE,89.5471
7TE3,90.0797
NE49,214.704
2K9,234.006
OK08,101.154
75XS,90.8379
1XS0,90.2566
XA17,237.538
TS18,90.1981
SN28,134.171
LCG,186.737
F35,95.2093
91F,236.397
87NE,156.738
XS75,91.1812
F08,236.433
TX54,102.764
1NE5,215.265
9NE2,150.284
XA90,240.383
74R,93.4146
46TX,242.171
9K8,124.731
OK37,236.598
K11,237.17
4TA3,97.4252
TS14,95.7484
86NE,217.365
3F9,242.117
JYR,158.211
0F7,239.421
8OK0,113.764
72NE,222.142
OK20,238.25
3O5,104.42
HHW,241.548
08NE,186.162
NE69,223.705
8K5,235.358
AXH,244.015
50TX,95.1092
TE77,244.182
TA65,98.8064
PEZ,96.4845
09NE,221.304
54TX,95.4047
2O8,111.11
95OK,239.547
88NE,227.515
JDD,243.807
FSI,106.831
53K,234.568
8TS3,244.722
9TX5,96.6848
SD00,203.831
O65,115.703
38XS,104.279
LBX,245.873
TE88,246.031
LAW,107.293
VMR,195.077
7K8,213.512
93OK,242.312
95TS,102.73
MLE,226.298
53TX,98.9781
7K7,213.693
H66,242.026
SD53,201.559
T25,247.705
OFK,173.981
XS09,248.402
SUX,218.368
XS30,247.045
UKL,239.96
TS90,249.062
0K6,244.336
TE63,102.798
2KS4,127.349
3TX1,248.579
9KS5,136.394
XA46,248.344
NE09,173.524
BTA,228.417
55OK,244.794
0SD1,196.197
TQE,226.305
XS47,101.933
39R,249.89
9NE6,229.334
CWC,107.674
8NE2,231.218
63TX,101.19
2K7,243.206
0B4,184.671
2SD8,198.484
SKF,102.104
SPS,108.903
CXO,250.819
TX62,249.922
NE82,233.112
45OK,245.126
SN49,147.27
81D,251.29
4XA5,109.719
TS76,102.826
PRX,250.499
TS54,251.075
7R9,252.648
DKR,252.36
85NE,151.253
71OK,113.341
2Y2,218.602
RPH,108.467
3KS1,243.178
IA58,229.944
3NO,234.762
TX21,110.291
TYR,253.568
17KS,245.669
97Y,166.573
MKN,106.82
XS93,112.836
93XS,254.702
39K,245.496
JWG,121.383
0TE7,105.917
CFV,249.096
Y14,208.685
T19,109.629
8TX3,106.686
7G9,217.424
38NE,159.599
3SD4,206.464
NE86,158.745
TA25,108.659
2SD7,198.587
NE31,174.41
NE50,183.15
4O5,127.577
K36,233.898
1SD3,195.228
PMV,240.015
AFK,241.658
IA84,231.354
K83,244.597
16XS,256.907
FSD,212.646
14TS,112.664
77XS,257.14
OK98,120.527
0TA8,255.705
SD99,212.818
9SD8,205.043
LYO,139.598
TA44,114.601
OFF,241.7
7TX0,115.432
75NE,240.642
07TA,258.832
FOE,249.479
IAH,258.942
YKN,187.606
91TS,259.22
22TA,110.868
4XS6,110.283
IA35,242.913
GCM,255.291
AQO,110.685
19TE,259.8
K71,146.407
15XS,259.948
60OK,121.903
9SD9,216.749
LRJ,234.596
K01,246.963
SD46,211.551
9NE4,171.54
T79,260.527
3T2,260.658
2VA,227.99
10F,115.121
0XS9,260.264
9X1,261.097
OMA,244.626
K61,150.472
7TE5,112.936
3XS5,112.83
12K,155.835
9K7,145.348
36NE,181.704
T39,118.167
H05,259.842
PPF,256.81
2XA2,262.607
0TE6,115.152
12IA,238.66
NE87,156.762
5C1,114.184
TOP,254.056
TS69,118.275
3TA1,114.28
0OK3,127.194
6K4,130.609
4P3,224.283
90IA,246.976
F14,120.679
HAX,260.366
03TE,119.025
25XA,115.063
SOY,238.402
82TE,115.638
XA52,264.397
3TS3,264.77
1TA4,264.426
33KS,255.778
6R5,264.907
90KS,256.204
85OL,124.178
O18,261.206
F23,118.123
2KS9,256.848
MDS,207.171
6X0,265.164
86F,126.92
HOU,265.964
4OK8,263.546
TA24,117.556
81R,117.568
TE09,266.402
21XS,266.408
BKX,218.645
CNU,260.446
4TA5,122.879
29TA,123.001
6OK8,128.828
AUH,165.837
TX56,121.306
81TS,266.69
71TX,118.221
0NE6,161.893
81KS,258.836
XS39,267.635
84Y,183.501
SN14,260.824
7TA8,119.252
28TA,122.25
RRQ,241.974
08TE,119.429
ORC,245.689
MKO,265.482
LYV,241.281
F51,268.02
XS00,120.107
CBF,255.713
PQN,239.726
LVJ,270.086
MY12,241.532
SD29,192.233
SN95,145.787
08K,165.436
8TS0,125.291
8NE9,172.173
5NE2,260.078
3A9,211.55
MO17,260.342
HBV,126.895
H68,268.559
TKO,159.658
SD03,204.071
5H3,229.228
92F,130.38
FNB,262.814
01OK,134.123
8XS9,124.662
07K,171.071
SD42,196.842
9KS7,267.431
JSO,273.477
15OK,271.02
F53,273.044
H71,270.692
SN72,267.864
8T8,125.931
SD19,210.987
63TE,274.374
40KS,267.944
K91,265.932
1TE3,274.662
7KS2,267.844
78TA,126.966
0KS8,270.405
MEY,259.567
TA89,127.447
87KS,153.741
0TS5,276.18
16TE,275.493
8KS9,270.007
08OK,274.422
K88,271.223
96TS,276.236
K87,267.852
OK21,273.746
7XS0,277.492
1SD8,238.246
4MN4,248.722
K51,147.4
SD94,241.139
OJA,139.445
Y34,208.181
1SD1,192.974
1O1,135.295
44TS,129.53
3KS8,274.111
6K3,185.923
63Y,252.034
36KS,273.961
ATY,218.117
33R,278.844
ETN,131.548
SN43,270.914
3Y4,265.498
EFD,279.313
5TA7,279.347
1D1,239.776
CNB,249.449
8D9,203.6
TA61,279.837
OL20,277.433
CVB,132
8KS3,271.919
2KS8,160.464
7KS5,275.468
BVN,180.291
1TX9,280.528
OK43,146.609
TA66,132.543
IA69,264.224
TE40,134.474
1TX0,133.292
2OK5,140.591
41MN,241.092
9KS4,164.997
OL09,141.232
7KS4,274.662
VVV,247.206
SHL,264.576
37TX,134.155
SD65,228.067
ONY,137.293
46TA,136.336
MN53,243.469
5TA5,284.26
8KS5,279.83
XS01,135.286
SD61,193.554
TE13,135.972
4V9,185.353
Y03,192.404
4MN5,248.659
NE04,170.254
1O4,146.91
OK14,151.685
DXX,257.252
2KS3,162.435
SD83,206.852
0XA4,139.28
8D3,231.241
NE44,185.078
AVK,152.051
79TA,139.458
6.00E+05ÛéSt$7F@Gr˘ÈcX@y˙Ö0,209.605
ETH,247.182
T82,137.795
67R,143.904
07MN,266.111
NE01,172.226
MY04,262.863
MN96,269.032
24MU,278.743
TX66,288.311
10XS,140.103
ISB,271.566
XS86,140.37
BKD,141.703
TE91,288.547
45XS,142.075
99KS,157.363
MY68,254.075
TX24,288.694
7XS7,140.234
SN57,283.619
XS80,140.673
T41,289.821
1MN0,250.166
17TE,141.315
5MN8,257.522
MO24,282.265
23R,142.437
97IA,280.528
61MN,255.593
OK18,288.056
7KS0,284.673
SN21,285.43
1Y9,276.249
38K,168.062
2XA1,144.574
1XS1,291.714
18TE,291.219
GRI,180.722
XS43,143.296
BWP,250.133
1K6,164.735
13TS,146.419
71KS,285.918
TE97,143.252
47KS,286.527
SDA,283.301
IA01,282.049
29MN,258.256
OWI,287.627
DVP,274.833
MN60,263.068
74KS,288.726
SN45,287.6
SN75,286.033
3TA,163.772
LBR,292.707
BWD,145.32
06TE,293.903
H04,290.754
5OK3,291.129
K57,285.92
NA55,238.787
0NA1,238.126
NA56,239.74
69MN,257.926
7TE1,149.656
AQP,270.367
49TA,294.966
1TE2,295.022
00R,294.937
GZL,293.011
4N4,234.138
1KS1,290
K68,290.325
TS80,150.852
3TA4,146.703
6F1,293.777
2Y0,280.96
MML,275.662
8V3,201.819
06Y,266.843
ND10,247.923
37TE,295.948
6R3,295.996
1D7,221.841
8TA4,296.16
ND49,236.422
MY07,254.25
MY25,262.571
1MY1,266.554
CKP,283.319
94MN,257.833
TS50,297.226
SN42,292.252
4ND8,238.384
XS40,149.609
65MN,268.838
XS70,296.986
XS61,148.993
3XA7,148.989
9TA3,298.061
HSI,182.333
ND99,249.464
MY58,275.649
NA99,242.326
98TS,298.053
NA21,235.424
6KS7,179.114
LWC,293.392
68MN,261.491
6NA2,250.544
9MN3,261.839
67OK,296.715
3MN7,257.29
K74,244.22
TS35,299.33
NE85,190.574
JKJ,255.367
57ND,242.662
92MN,272.107
3F2,152.171
8D7,218.204
5KS1,294.22
MOX,275.958
9TA8,299.956
2KS1,293.561
XA71,300.072
05NE,191.4
25TA,300.535
MN77,254.748
TA07,300.579
85KS,294.909
FAR,251.859
PTT,168.72
FFM,271.742
9MN5,266.403
K64,296.044
3TE9,301.462
D54,249.156
IDG,290.177
ND52,246.05
07F,301.334
HPY,302.178
7TA7,301.824
NA17,249.491
